45,CD,Nam June Paik,Works 1958.1979,Sub Rosa ‎– SR178,2001,Belgium,,https://www.discogs.com/Nam-June-Paik-Works-19581979/release/114843, ,Rare works from Fluxus artist Nam June Paik recorded between 1958 and 1979," Electronic, Contemporary, Experimental"
46,CD,Omar Souleyman,Highway to Hassake,Sublime Frequencies ‎– SF031,2007,USA,,https://www.discogs.com/Omar-Souleyman-Highway-To-Hassake-Folk-And-Pop-Sounds-Of-Syria/release/995538, ,Syrian Wedding & Party Music," Folk, World"
47,CD,Pauline Oliveros,four electronic pieces 1959-1966,Sub Rosa ‎– SR185,2008,Belgium,,https://www.discogs.com/Pauline-Oliveros-Four-Electronic-Pieces-1959-1966/release/1567291, ,Pioneer of synthesizer and tape music from USA.," Electronic, Musique Concrete"
48,CD,Pauline Oliveros,no mo / something else / bog road,Pogus Productions ‎– P21023-2,2001,USA,,https://www.discogs.com/Pauline-Oliveros-No-Mo/release/350220, ,Pioneer of synthesizer and tape music from USA.," Electronic, Musique Concrete"
49,CD,Philip Jeck,An Ark for the Listener,Touch ‎– TO:81,2010,UK,,https://www.discogs.com/Philip-Jeck-An-Ark-For-The-Listener/release/2367315, ,"British turntablist/collagist. Live performances using record players, Casio SK1 keyboards, Sony mini-disc recorders, and bass guitar with delay and effects pedals."," Electronic, Experimental, Ambient"
50,CD,"Philip Corner, Alison Knowles,George Brecht",Fluxus (WERGO),WERGO ‎– WER 6312 2,2001,Germany,,https://www.discogs.com/Philip-Corner--Alison-Knowles--George-Brecht-Fluxus/release/853243, ,"Three rather meditative pieces from the repertoire of ""Ars Acustica"" by Philip Corner, Alison Knowles and George Brecht.", Radioplay
51,CD,Pierre Bastien,Eggs Air Sister Steel,In-Poly-Sons ‎– IPS 10-94,1996,France,,https://www.discogs.com/Pierre-Bastien-Eggs-Air-Sister-Steel/release/789583, ,Experimental pop with mecano constructions," Electronic, Experimental"
52,CD,Pierre Schaeffer,L'oeuvre musicale,INA-GRM ‎– Ina G 6027/6029,2010,France,,https://www.discogs.com/Pierre-Schaeffer-LŒuvre-Musicale/release/3056770, ,"Pioneer of Musique Concrète, France 1950s/60s"," Electronic, Musique Concrete"
53,CD,Raymond Scott,Soothing Sounds for Baby vol. 1,Basta ‎– 30-9064-2,1997,NL,,https://www.discogs.com/Raymond-Scott-Soothing-Sounds-For-Baby-Volume-1-1-To-6-Months/release/43017, ,Electronic music pioneer from the USA," Electronic, Experimental"
54,CD,Robert Ashley,Automatic Writing,"Lovely Music, Ltd. ‎– LCD 1002",1996,USA,,https://www.discogs.com/Robert-Ashley-Automatic-Writing/release/397910, , ," Electronic, Experimental "
55,CD,Rondos,A Black & White Statement,King Kong Records (6) ‎– KKR 008/009,2009,NL,,https://www.discogs.com/Rondos-Destroy-The-Entertainment/release/2883582, ,Rotterdam anarcho-punk legends," Rock, Punk"
56,CD,S.Y.P.H.,S.Y.P.H.,FünfUndVierzig ‎– Fünfundvierzig 101,1999,Germany,,https://www.discogs.com/SYPH-SYPH/release/1402953, ,Amazing German punk band - album from 1980," Rock, New Wave, Punk"
57,CD,Silver Apples,Silver Apples,MCA Records ‎– MCAD-11680,1997,USA,,https://www.discogs.com/Silver-Apples-Silver-Apples/release/189369, ,"Hippie electronic duo from the US (60s/70s), 2 LPs on one CD."," Electronic, Experimental"
58,CD,The Ex & Tom Cora,Scrabbling at the Lock,"RecRec Music ‎– ReCDec 39, Ex Records ‎– EX 051D",1991,Europe,,https://www.discogs.com/Ex-Tom-Cora-Scrabbling-At-The-Lock/release/463719, ,Legendary collaboration between Dutch punk legends and avant-garde cellist," Rock, Avant-Garde"
59,CD,The New Electric Chamber Music Ensemble,The Spirit of Eindhoven,BV&R,2006,NL,,http://www.muziekencyclopedie.nl/action/entry/The+New+Electric+Chamber+Music+Ensemble#, ,"Important collective in Eindhoven's free music scene in the 60s and thereafter. True to the ideas of anarchism & artistic freedom, and manifested itself in various forms."," Avant-Garde, Jazz"
60,CD,This Heat,This Heat,This Is ‎– this is 1,2006,UK,,https://www.discogs.com/This-Heat-This-Heat/release/638584, ,A landmark recording of one of the most groundbreaking British rock bands. ," Electronic,Rock, Experimental"
61,CD,Throbbing Gristle,The Taste of TG,"Mute ‎– TG CD 14, Industrial Records ‎– 0724357805902",2004,UK,,https://www.discogs.com/Throbbing-Gristle-The-Taste-Of-TG/release/252817, ,"Introduction compiled fro 'Second Annual Report', 'Mission of Dead Souls', '20 Jazz Funk Greats', 'Journey through a Body' and 'TG live' volumes 2 & 3 (1977-1979)."," Electronic, Industrial"
62,CD,Throbbing Gristle,D.O.A. The Third And Final Report,"Mute ‎– 9 61094-2, Industrial Records ‎– 9 61094-2, The Grey Area ‎– 9 61094-2",2001,USA,,https://www.discogs.com/Throbbing-Gristle-DoA-The-Third-And-Final-Report/release/117530, ,Important release from the early period of industrial music from the people who invented the term.," Electronic, Industrial"
63,CD,VARIOUS,Musica Futurista: The Art of Noises,Salon Recordings ‎– LTMCD 2401,2004,UK,,https://www.discogs.com/Various-Musica-Futurista-The-Art-Of-Noises/release/514670, ,Music and spoken word from the Italian Futurist movement 1909-1935," Noise, Experimental"
64,CD,VARIOUS,Futurism and Dada Reviewed,LTM (4) ‎– LTMCD 2301,2000,UK,,https://www.discogs.com/Various-Futurism-Dada-Reviewed-1912-1959/release/370353, ,Introduction compiling archive sound recordings made by leading figures from these 20th century avant-garde art movements.," Electronic, Experimental, Spoken word"
65,CD,VARIOUS,"Anthology of Dutch Electronic Tape Music, Vol. 1, 1955-1966",Basta ‎– 30-9182-2,2008,NL,,https://www.discogs.com/Various-Anthology-Of-Dutch-Electronic-Tape-Music-Volume-1-1955-1966/release/1541932, ,Almost every Dutch composer who worked in one of the Dutch electronic music studios.," Electronic, Musique Concrete"
66,CD,VARIOUS,A young person's guide to the avant garde,LTM (4) ‎– LTMCD 2569,2013,UK,,https://www.discogs.com/Various-A-Young-Persons-Guide-To-The-Avant-Garde-Music-And-Modernism-In-The-20th-Century/release/6155080, ,"Accessible, comprehensive primer that surveys modernism and music in the 20th century"," Electronic, Classical, Musique Concrete"
67,CD,VARIOUS,"The Busy Drone (Willem Breuker, Misha Mengelberg, Louis Andriessen...)",BV Haast Records ‎– CD 9603,1996,NL,,https://www.discogs.com/Various-The-Busy-Drone/release/2170142, ,"Compositions for mechanical organ. Willem Breuker, Misha Mengelberg, Louis Andriessen a.o."," Classical, Contemporary"
68,CD,VARIOUS,The Underground Hits...Again,Redrum Recordz ‎– RED041,2011,NL,,https://www.discogs.com/Various-The-Underground-HitsAgain/release/3165378, ,Rotterdam underground hip hop compilation, Hip-Hop
69,CD,VARIOUS,Popular Electronics: Early Dutch Electronic Music From Philips Research Laboratories (1956 - 1963),Basta ‎– 30-9141-2,2004,NL,,https://www.discogs.com/Various-Popular-Electronics-Early-Dutch-Electronic-Music-From-Philips-Research-Laboratories-1956-196/release/310002, ,4CD Box Dutch electronic music pioneers," Electronic, Jazz, Musique Concrete"
70,CD,VARIOUS,Baku: Symphony of Sirens. (Sound Experiments In The Russian Avant Garde),ReR Megacorp ‎– ReR RAG 1&2,2008,UK,,https://www.discogs.com/Various-Baku-Symphony-Of-Sirens-Sound-Experiments-In-The-Russian-Avant-Garde/release/1764271, ,2CD plus book Russian avantgarde sound artists," Field Recording, Avant-Garde, Radioplay"
71,CD,VARIOUS,Apollo and Marsyas Het Apollohuis 1980-1997,Apollo Records (8) ‎– ACD 090217,2002,NL,,https://www.discogs.com/Various-Apollo-And-Marsyas-Het-Apollohuis-1980-1997-An-Anthology-Of-New-Music-Concepts/release/396671, ,2CD compilation of performances in experimental art venue in Eindhoven," Electronic, Experimental"
72,CD,VARIOUS,A New Guide to Sound Sculpture and Invented Instruments Vol 1,FMR Records (2) ‎– FMRCD80-0501,2002,UK,,https://www.discogs.com/Various-A-New-Guide-To-Sound-Sculpture-And-Invented-Instruments-Vol-1/release/4184507, ,Builders and players of new instruments," Electronic, Jazz, Classical, Experimental"
73,CD,VARIOUS,"Magritte, le groupe Surrealiste de Bruxelles, Rupture Volume 2 (1926-1938)",Sub Rosa ‎– SR 242,2006,Belgium,,https://www.discogs.com/Various-Magritte-Le-Groupe-Surréaliste-De-Bruxelles-Rupture-Volume-2-1926-1938/release/1408524, ,"Rare documents, including the voice of Magritte explaining why it's impossible to answer the questions of journalists.", Interview
74,CD,VARIOUS,Voices of Dada,LTM (4) ‎– LTMCD 2424,2006,UK,,https://www.discogs.com/Various-Voices-Of-Dada/release/1055518, ,"Interviews and phonetic poetry by six key figures of the celebrated Dada movement (1916-1923): Duchamp, Tzara, Schwitters, Huelsenbeck, Hausmann.", Interview
75,CD,VARIOUS,Surrealism Reviewed,LTM (4) ‎– LTMCD 2343,2002,UK,,https://www.discogs.com/Various-Surrealism-Reviewed/release/2052721, ,"Recordings from key artists, writers, poets and theorists of the movement gathered for the first time on one volume. Recorded between 1929 and 1963, Marcel Duchamp, Max Ernst, Man Ray, Jean Cocteau and many others. "," Jazz, Latin, Classical, Interview"
76,CD,William S. Burroughs,Break Through the Grey Room,Sub Rosa ‎– SR08,2001,Belgium,,https://www.discogs.com/William-S-Burroughs-Break-Through-In-Grey-Room/release/341857, ,"Extraordinary cut-up voices recorded during the mid-60's in hotel rooms in New York, Paris, London"," Electronic, Experimental"
77,CD,Wim T. Schippers,Radiopraktijken- Vroege Vlagen (1973-1984),VPRO Eigenwijs ‎– EW0982,2009,NL,,https://www.discogs.com/Wim-T-Schippers-Vroege-Vlagen-1973-1984/release/6593425, ,Radio shows from 1970s and 1980s," Pop, Parody, Radioplay"
78,CD,Wim T. Schippers,Radiopraktijken- Flarden Uit Ronflonflon Avec Jacques Plafond (1984-1991),VPRO Eigenwijs ‎– EW0983,2009,NL,,https://www.discogs.com/Wim-T-Schippers-Flarden-Uit-Ronflonflon-Avec-Jacques-Plafond-1984-1991-/release/5561651, ,Radio shows from 1970s and 1980s," Pop, Comedy, Schlager"
79,CD,"WMFU, Andy Ortmann",Soundtrack to Infinity - a compilation of cataclysmic catabolism,WFMU,2010,USA,,https://wfmu.org/playlists/shows/54714, ,Marathon radio show fundraising for innovative US radio station," Contemporary, Experimental, Noise"
80,CD,Wyndham Lewis,The Enemy Speaks,LTM (4) ‎– LTMCD 2411,2007,UK,,https://www.discogs.com/Wyndham-Lewis-The-Enemy-Speaks/release/938988, ,"CD audiobook of readings by Percy Wyndham Lewis (1882-1957), the influential British modernist writer and artist", Spoken Word
81,CD,Iannis Xenakis,Iannis Xenakis,Edition RZ ‎– Ed. RZ 1015-16,2003,Germany,,https://www.discogs.com/Iannis-Xenakis-Iannis-Xenakis/release/1445107, ,"Important works including Syrmos, Le Polytope de Montreal, Terretektorh, Nomos Gamma, Syrmos, Achorripsis, Persepolis, Polytope de Cluny."," Electronic,Contemporary, Musique Concrete"
82,CD,Coolhaven,Strømblocque Phantasiën,Taple ‎– TP6-001,2006,NL,,https://www.discogs.com/Coolhaven-Strømblogue-Phantasiën/release/2016717, , ," Electronic, Pop, Experimental"
83,CD,Dull Schicksal,Ambush,AMF - Music ‎– amf 1057,1997,Germany,,https://www.discogs.com/Dull-Schicksal-Ambush/release/2550037, , ," Rock, Avant-Garde, Experimental"
84,CD,Ralph van Raat,"Artist Profile Series: Ralph van Raat- Adams, Tavener, Lindberg, Rzewski",Naxos ‎– 8.505040,2009,USA,,https://www.discogs.com/Ralph-van-Raat-Adams-Tavener-Lindberg-Rzewski-Artist-Profile-Series/release/2758061, , ," Contemporary, Post-Modern"
85,CD,AA Kismet,Whats the use of crying when the wolves have arrived,Z6 RECORDS,2001,NL,,https://www.discogs.com/A-A-Kismet-Whats-The-Use-Of-Crying-When-The-Wolves-Have-Arrived/release/2144571, , ," Art Rock, Experimental"
86,CD,FCKN'BSTRDS,Sylvester Im Knieschussclub,De Hondenkoekjesfabriek,2005,NL,,https://www.discogs.com/FcknBstrds-Sylvester-Im-Knieschussclub/release/803323, , ," Electronic, Noise, Experimental"
87,CD,Liana Flu Winks,Sunshine Furball,Z6 RECORDS,2002,N/A,,https://www.discogs.com/Liana-Flu-Winks-Sunshine-Furball/release/2899071, , ," Alternative Rock, Experimental"
88,CD,Puin + Hoop,Headphone Session,Tbfkagnk Records,2007,NL,,https://www.discogs.com/Puin-Hoop-Headphone-Sessions/release/1488615, , ," Electronic, Noise, Experimental"
89,CD,Stinksisters,More Songs of Love and War,F*ART PRODUCTIONS,2010,NL,,https://www.discogs.com/Stinksisters-More-Songs-Of-Love-War/release/8469973, , , Alternative Rock 
